index,pointid,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,Exists
673,6709,198,226,161,1115,232,23,84,631,72,631,74,123,65,2577,284,96,188,226,168,0
674,6710,189,217,153,1182,234,26,79,648,88,648,92,119,66,2510,272,92,180,217,160,0
675,6711,191,218,154,1241,243,28,77,671,98,671,103,117,64,2516,273,92,181,218,162,0
676,6712,188,215,152,1312,250,31,74,694,112,694,119,115,65,2500,268,92,176,215,158,0
677,6713,186,213,151,1382,257,33,71,716,126,716,136,112,64,2438,265,92,173,213,157,0
678,6714,183,210,148,1453,264,36,69,738,141,738,153,110,64,2448,261,91,170,210,154,0
679,6715,186,213,151,1548,279,39,67,774,155,774,170,108,63,2442,264,95,169,213,157,0
680,6716,233,260,197,2098,391,55,67,1053,210,992,241,112,62,2503,313,134,179,259,201,0
681,6717,229,256,193,2199,400,59,65,1086,233,1013,268,109,62,2465,308,133,175,254,197,0
682,6718,225,251,189,2272,400,64,61,1097,256,1016,295,105,61,2451,301,131,170,250,208,0
683,6719,231,258,197,2531,391,83,50,1105,331,992,408,102,61,2402,306,140,166,256,213,0
592,6720,244,274,209,411,93,5,89,254,21,254,25,120,61,2596,333,139,194,274,212,0
593,6721,243,274,206,429,99,5,92,268,21,268,25,123,62,2655,334,136,198,274,211,0
594,6722,243,274,206,446,104,5,92,281,21,281,24,126,62,2687,335,134,201,274,210,0
595,6723,243,274,204,468,111,5,93,296,21,296,24,130,63,2759,336,130,206,274,209,0
596,6724,243,274,203,488,117,5,96,311,21,311,24,133,63,2802,337,127,210,274,209,0
597,6725,242,272,201,516,125,5,95,330,21,330,24,137,64,2816,336,124,212,272,208,0
598,6726,241,272,200,543,133,5,97,349,21,349,24,140,64,2868,337,121,216,272,207,0
599,6727,239,270,197,572,141,5,99,369,21,369,24,144,65,2895,336,117,219,270,205,0
600,6728,241,272,198,584,144,5,99,377,21,377,24,147,65,2952,339,115,224,272,206,0
601,6729,239,270,196,608,150,5,100,393,21,393,24,150,66,2932,339,113,226,270,205,0
602,6730,241,272,198,617,152,5,100,399,20,399,24,153,65,2991,344,112,232,272,206,0
603,6731,239,269,196,634,156,5,101,410,20,410,24,156,66,2923,343,110,233,269,205,0
604,6732,239,270,196,650,158,6,99,418,21,418,26,158,66,2933,344,108,236,270,205,0
605,6733,237,268,195,666,161,6,100,429,21,429,26,159,67,2917,343,106,237,268,203,0
606,6734,236,266,194,679,164,6,100,438,21,438,26,160,67,2895,341,105,236,266,203,0
607,6735,234,264,192,695,166,6,101,448,21,448,26,160,67,2903,340,103,237,264,201,0
608,6736,233,262,191,709,169,6,100,458,20,458,26,160,68,2868,338,103,235,262,200,0
609,6737,231,260,190,723,171,6,100,466,21,466,27,160,68,2814,336,102,234,260,199,0
610,6738,231,261,190,735,175,6,100,474,21,474,27,160,68,2826,335,103,232,261,199,0
611,6739,233,262,191,746,178,6,100,480,21,480,27,160,69,2846,335,104,231,262,200,0
612,6740,233,262,193,760,181,6,100,486,21,486,27,158,69,2764,334,107,227,262,202,0
613,6741,235,263,195,770,184,6,100,491,22,491,26,157,69,2742,334,109,225,263,204,0
614,6742,236,264,197,785,187,6,100,497,22,497,26,154,70,2638,334,115,219,264,206,0
615,6743,238,265,200,800,190,7,100,502,25,502,27,151,70,2566,334,120,214,265,208,0
616,6744,236,261,200,814,194,7,100,509,26,509,26,144,71,2393,329,127,202,261,200,0
617,6745,219,245,184,832,195,8,98,514,29,514,29,137,70,2368,308,114,194,245,184,0
618,6746,195,220,161,876,198,11,93,529,37,529,37,129,70,2300,281,97,184,220,161,0
619,6747,229,256,190,869,205,8,99,532,29,532,29,143,68,2569,324,115,209,256,190,0
620,6748,230,262,187,923,223,8,101,559,29,559,29,152,65,2972,335,102,233,262,187,0
621,6749,228,261,185,941,227,9,99,567,32,567,32,151,64,2995,333,99,234,261,185,0
622,6750,229,262,185,938,225,9,98,565,33,565,33,150,63,3048,335,99,236,262,185,0
623,6751,229,261,185,944,225,10,97,569,36,569,36,148,63,3007,333,101,232,261,185,0
624,6752,228,260,184,956,227,11,96,577,38,577,38,144,63,2986,330,103,227,260,184,0
625,6753,225,257,183,970,230,11,96,586,40,586,40,141,63,2894,325,104,221,257,183,0
626,6754,222,254,181,991,234,12,95,600,43,600,43,137,63,2853,319,104,215,254,181,0
627,6755,222,252,182,1031,243,13,94,624,47,624,47,134,64,2783,316,107,209,252,182,0
628,6756,192,220,156,1155,231,26,79,635,86,635,89,120,65,2495,276,94,182,220,163,0
629,6757,179,206,144,1234,233,30,75,655,104,655,109,114,66,2421,259,87,172,206,151,0
630,6758,188,216,152,1289,245,31,73,679,112,679,119,115,65,2487,269,93,176,216,159,0
631,6759,184,211,149,1361,251,34,71,701,127,701,136,111,64,2446,264,91,173,211,155,0
632,6760,161,186,128,1410,246,38,67,706,143,706,152,104,65,2294,236,77,159,186,132,0
633,6761,174,200,141,1489,260,40,65,734,156,734,169,105,64,2339,250,87,163,200,146,0
634,6762,209,237,173,1724,362,38,79,936,136,918,149,110,62,2539,289,114,175,236,178,0
635,6763,229,256,193,2288,398,64,61,1095,258,1021,298,108,62,2483,307,133,174,254,197,0
636,6764,232,259,197,2515,393,79,52,1118,320,1021,387,105,61,2463,309,139,170,258,215,0
637,6765,232,258,198,2632,403,87,48,1123,354,1010,440,102,61,2383,307,141,166,257,214,0
547,6766,244,276,208,411,93,5,89,255,21,255,25,119,61,2656,333,140,193,276,211,0
548,6767,244,275,207,426,97,5,91,265,21,265,25,122,61,2684,334,137,197,275,211,0
549,6768,242,273,205,448,104,5,92,281,21,281,25,125,62,2675,333,133,200,273,209,0
550,6769,242,273,203,470,110,5,93,296,21,296,25,129,63,2766,334,130,204,273,208,0
551,6770,242,272,202,488,116,5,95,310,21,310,25,132,63,2769,334,127,207,272,208,0
552,6771,241,271,201,513,124,5,97,328,21,328,24,136,64,2818,335,124,211,271,207,0
553,6772,239,270,198,540,131,5,96,346,21,346,24,139,64,2853,334,120,214,270,205,0
554,6773,237,268,196,569,139,5,98,366,21,366,24,142,65,2841,334,116,218,268,203,0
555,6774,238,269,196,583,143,5,99,376,21,376,24,146,66,2925,335,114,221,269,204,0
556,6775,241,272,198,593,145,5,98,381,21,381,25,149,66,2919,339,115,224,272,207,0
557,6776,241,273,198,605,148,5,99,389,21,389,25,152,66,2985,343,113,230,273,207,0
558,6777,242,272,198,618,151,5,99,398,20,398,25,155,66,2971,345,112,233,272,207,0
559,6778,240,271,197,635,154,5,100,409,20,409,25,157,66,2971,345,110,235,271,206,0
560,6779,239,270,196,652,157,6,99,419,21,419,26,159,67,2965,345,108,237,270,205,0
561,6780,236,266,194,670,160,6,100,431,21,431,26,160,67,2911,342,106,236,266,203,0
562,6781,234,264,191,686,163,6,99,442,21,442,26,160,68,2938,339,104,235,264,200,0
563,6782,234,264,192,695,164,6,100,448,21,448,28,161,68,2914,339,103,236,264,201,0
564,6783,232,262,190,711,168,6,99,459,21,459,28,160,68,2891,336,102,234,262,199,0
565,6784,231,262,189,725,172,6,99,468,21,468,28,160,68,2917,334,101,233,262,198,0
566,6785,231,263,189,737,176,6,99,476,21,476,28,161,68,2949,334,100,234,263,199,0
567,6786,232,262,190,750,179,6,100,482,21,482,28,159,69,2863,333,103,230,262,200,0
568,6787,234,264,193,758,180,6,99,483,22,483,28,157,69,2813,333,106,227,264,203,0
569,6788,235,264,196,772,183,6,99,488,23,488,28,154,70,2689,333,113,220,264,206,0
570,6789,238,266,199,784,185,7,98,491,25,491,28,152,69,2625,335,117,218,266,208,0
571,6790,239,264,204,801,189,7,99,498,27,498,28,143,71,2329,331,131,200,264,211,0
572,6791,207,231,172,833,191,9,95,508,33,508,33,133,70,2322,294,106,188,231,172,0
573,6792,209,235,174,841,193,9,94,512,33,512,33,133,70,2371,296,108,188,235,174,0
574,6793,236,269,192,859,203,8,98,519,31,519,32,155,64,3028,343,104,239,269,205,0
575,6794,231,263,188,896,214,8,99,540,31,540,31,152,64,2975,336,102,234,263,188,0
576,6795,230,264,186,907,216,9,98,544,33,544,33,153,64,3064,338,99,239,264,186,0
577,6796,224,255,183,899,212,9,98,542,33,542,33,145,65,2833,324,102,222,255,183,0
578,6797,233,266,189,913,213,11,94,543,40,543,41,149,64,3033,337,105,232,266,201,0
579,6798,228,260,186,917,215,11,94,550,40,550,40,145,64,2939,329,104,225,260,186,0
580,6799,230,262,188,947,220,12,93,564,44,564,45,143,64,2928,330,107,223,262,198,0
581,6800,228,259,187,971,225,13,92,578,46,578,47,139,64,2846,326,109,217,259,197,0
582,6801,218,249,179,965,223,13,92,580,46,580,46,133,64,2772,312,105,207,249,179,0
583,6802,201,230,164,1096,228,25,82,615,76,615,78,123,64,2605,288,98,190,230,172,0
584,6803,177,203,142,1223,228,30,73,644,106,644,112,113,66,2384,255,86,169,203,148,0
585,6804,167,192,134,1294,233,34,70,665,122,665,128,108,66,2310,243,81,162,192,138,0
586,6805,188,216,153,1340,249,34,70,689,125,689,134,112,64,2462,268,95,173,216,159,0
587,6806,165,190,132,1406,244,39,65,698,145,698,155,104,65,2293,240,81,159,190,136,0
588,6807,186,214,152,1504,269,41,66,743,156,743,170,108,63,2442,265,96,169,214,157,0
589,6808,232,260,196,2286,384,66,59,1067,267,1003,310,110,61,2528,312,134,178,259,200,0
590,6809,232,259,197,2494,392,76,54,1114,313,1033,374,107,62,2428,309,137,172,257,215,0
591,6810,229,255,194,2592,398,82,51,1135,337,1043,406,104,61,2432,306,136,170,254,212,0
502,6811,244,275,208,414,92,5,88,254,22,254,27,118,61,2659,332,140,192,275,211,0
503,6812,243,274,206,432,98,5,89,268,22,268,26,121,61,2689,332,136,196,274,210,0
504,6813,242,273,205,448,103,5,91,280,21,280,25,124,62,2691,332,134,198,273,209,0
505,6814,240,271,202,472,110,5,93,297,21,297,25,127,62,2722,332,129,203,271,207,0
506,6815,241,272,202,486,114,5,94,306,21,306,25,131,63,2785,334,128,206,272,208,0
507,6816,241,271,201,506,121,5,95,322,21,322,25,134,64,2796,334,125,209,271,207,0
508,6817,240,272,200,528,127,5,95,337,21,337,25,138,64,2849,336,122,214,272,206,0
509,6818,238,270,197,554,134,5,96,354,21,354,25,141,64,2883,335,118,217,270,205,0
510,6819,238,269,196,573,139,5,98,367,21,367,25,145,65,2909,335,115,220,269,204,0
511,6820,242,273,199,578,141,5,97,371,21,371,25,149,66,2964,341,116,225,273,207,0
512,6821,243,274,200,590,143,5,97,378,21,378,25,152,66,2962,343,116,227,274,209,0
513,6822,242,274,199,608,147,5,98,389,21,389,26,155,66,2994,345,113,232,274,207,0
514,6823,240,271,197,626,151,5,98,402,20,402,26,156,66,2978,345,111,234,271,206,0
515,6824,238,269,195,643,154,6,98,412,21,412,27,158,67,2956,343,108,235,269,204,0
516,6825,238,269,195,657,156,6,99,421,22,421,28,160,67,2978,343,107,236,269,204,0
517,6826,236,267,193,669,158,6,99,430,22,430,28,160,67,2971,342,105,237,267,202,0
518,6827,235,266,192,682,160,6,99,439,21,439,29,161,67,2965,341,104,237,266,202,0
519,6828,232,264,189,699,164,6,98,450,21,450,29,161,68,2970,336,102,234,264,199,0
520,6829,230,261,189,712,168,6,99,460,21,460,29,160,68,2887,334,100,234,261,198,0
521,6830,230,261,188,725,172,6,99,468,21,468,31,161,67,2984,333,96,237,261,198,0
522,6831,231,262,189,733,174,6,98,471,22,471,30,160,68,2928,332,99,233,262,199,0
523,6832,233,263,192,742,175,6,99,472,22,472,30,157,69,2842,332,106,226,263,201,0
524,6833,235,265,195,752,176,7,98,474,24,474,30,155,69,2776,334,110,224,265,205,0
525,6834,237,266,197,763,178,7,98,477,24,477,30,153,69,2706,335,114,221,266,207,0
526,6835,238,266,199,780,182,7,97,483,26,483,30,150,69,2627,335,119,216,266,209,0
527,6836,224,249,189,802,186,8,97,493,30,493,31,138,71,2357,313,119,194,249,196,0
528,6837,237,268,195,808,188,8,96,491,30,491,32,154,66,2857,340,110,230,268,207,0
529,6838,237,270,194,818,190,8,95,493,30,493,34,156,65,3005,343,106,237,270,206,0
530,6839,236,270,193,837,194,9,95,500,33,500,36,155,64,3042,343,104,239,270,206,0
531,6840,234,267,190,851,198,9,96,508,34,508,36,154,64,3034,340,103,237,267,203,0
532,6841,236,269,192,860,197,10,93,508,38,508,41,152,64,3060,341,106,235,269,204,0
533,6842,235,267,192,877,200,11,91,516,40,516,43,149,64,2970,338,107,231,267,204,0
534,6843,232,265,190,892,203,12,91,525,43,525,46,146,64,2959,335,108,227,265,201,0
535,6844,230,262,189,904,206,12,91,534,44,534,46,143,64,2909,329,108,221,262,199,0
536,6845,227,258,186,912,208,13,90,542,46,542,47,139,64,2843,323,108,215,258,196,0
537,6846,220,251,181,904,206,13,91,542,46,542,46,133,64,2778,314,107,207,251,181,0
538,6847,219,249,180,941,213,14,90,560,51,560,51,130,64,2721,310,109,201,249,180,0
539,6848,220,251,182,1054,235,18,87,613,63,613,64,127,64,2711,310,112,198,251,190,0
540,6849,197,225,161,1215,239,31,75,648,102,648,108,117,64,2516,280,99,181,225,168,0
541,6850,184,211,149,1323,241,35,68,671,129,671,139,111,64,2424,263,92,171,211,155,0
542,6851,164,189,132,1395,240,39,64,687,147,687,158,104,65,2270,239,81,158,189,136,0
543,6852,212,239,176,1618,322,41,74,833,142,833,156,112,63,2511,292,116,176,238,181,0
544,6853,220,247,185,2022,365,56,65,986,213,949,241,109,62,2481,299,125,174,246,189,0
545,6854,230,257,196,2611,398,82,51,1132,342,1054,411,106,61,2437,307,136,171,256,213,0
546,6855,231,257,197,2772,418,91,46,1156,382,1061,472,102,61,2398,307,140,167,256,214,0
458,6856,244,275,208,416,91,5,88,253,23,253,27,117,61,2665,331,140,191,275,211,0
459,6857,243,274,206,431,96,5,90,264,22,264,27,119,61,2689,331,137,194,274,209,0
460,6858,240,271,203,454,103,5,91,281,23,281,27,123,62,2690,330,133,197,271,207,0
461,6859,239,270,200,474,109,5,92,296,23,296,27,126,62,2756,330,128,202,270,206,0
462,6860,240,271,201,486,113,5,93,304,22,304,27,129,62,2763,332,127,205,271,207,0
463,6861,240,271,200,506,119,5,93,319,22,319,26,133,63,2816,333,125,208,271,206,0
464,6862,239,270,199,525,124,5,95,332,22,332,26,137,64,2836,335,122,213,270,205,0
465,6863,240,272,199,541,129,5,95,343,22,343,26,140,65,2885,336,121,215,272,206,0
466,6864,239,270,197,562,135,5,97,357,22,357,26,144,65,2905,336,117,219,270,205,0
467,6865,242,274,200,569,137,5,96,362,21,362,26,147,65,2941,341,118,223,274,208,0
468,6866,244,275,201,579,139,5,96,368,22,368,27,151,66,2984,344,117,227,275,210,0
469,6867,243,275,200,596,143,5,97,379,22,379,27,154,66,2997,345,115,230,275,209,0
470,6868,241,273,198,614,147,5,97,391,22,391,27,156,66,3011,346,112,234,273,208,0
471,6869,242,274,198,627,149,6,97,399,22,399,29,158,66,3024,346,110,236,274,207,0
472,6870,240,271,197,640,151,6,97,408,22,408,29,160,67,2983,346,109,237,271,206,0
473,6871,238,269,195,652,153,6,97,417,22,417,29,160,67,2990,344,106,238,269,204,0
474,6872,235,266,192,666,155,6,98,428,21,428,29,161,67,2963,341,104,237,266,202,0
475,6873,233,265,191,680,158,6,98,436,21,436,30,160,68,2968,338,103,235,265,201,0
476,6874,232,264,189,695,162,6,98,446,22,446,31,160,67,2983,336,100,236,264,199,0
477,6875,231,263,189,702,164,6,98,450,22,450,31,160,67,2979,335,99,236,263,199,0
478,6876,232,263,190,711,166,6,97,454,22,454,31,159,68,2942,334,101,233,263,200,0
479,6877,234,265,192,717,166,6,97,454,22,454,31,158,68,2909,334,104,230,265,202,0
480,6878,235,265,195,727,168,6,97,457,23,457,30,155,69,2782,334,110,224,265,204,0
481,6879,236,265,197,740,171,7,97,461,25,461,32,152,69,2705,333,114,219,265,206,0
482,6880,237,266,197,751,172,7,96,463,26,463,32,152,69,2706,335,115,220,266,207,0
483,6881,235,264,196,768,177,7,96,472,27,472,31,148,69,2646,332,118,214,264,206,0
484,6882,239,271,197,763,173,8,94,460,29,460,35,155,66,2960,344,110,234,271,208,0
485,6883,239,271,196,776,176,8,94,464,30,464,36,155,65,2988,344,108,236,271,208,0
486,6884,231,262,190,810,186,8,95,486,32,486,34,149,65,2853,333,107,226,262,201,0
487,6885,229,261,187,819,188,9,94,489,34,489,36,149,65,2893,331,105,226,261,199,0
488,6886,237,270,194,823,183,11,90,479,40,479,45,152,64,3034,342,108,234,270,205,0
489,6887,225,257,184,828,188,10,92,492,38,492,39,145,65,2854,325,104,221,257,195,0
490,6888,230,262,189,844,189,11,90,495,42,495,45,145,64,2900,331,107,224,262,200,0
491,6889,226,258,185,846,190,11,90,499,43,499,45,141,64,2865,324,107,217,258,195,0
492,6890,227,258,186,878,194,13,87,512,48,512,51,139,64,2829,323,109,214,258,196,0
493,6891,225,256,186,903,198,15,86,524,53,524,55,135,64,2797,319,111,208,256,194,0
494,6892,220,251,182,875,192,14,88,514,52,514,52,130,64,2724,311,110,201,251,182,0
495,6893,204,233,167,1083,220,27,78,594,83,594,87,121,65,2595,289,103,186,233,174,0
496,6894,199,227,163,1187,231,32,74,628,103,628,109,117,64,2502,282,101,181,227,170,0
497,6895,168,193,135,1326,231,37,65,659,136,659,146,106,65,2302,244,83,161,193,139,0
498,6896,174,199,140,1384,240,40,64,677,148,677,159,106,65,2330,249,87,162,199,145,0
499,6897,227,256,191,2068,345,62,58,956,242,919,280,111,62,2532,308,130,178,254,196,0
500,6898,229,256,194,2385,368,75,53,1050,306,992,362,108,62,2472,307,133,174,255,212,0
501,6899,230,257,196,2746,411,90,47,1143,379,1065,463,104,61,2415,306,137,169,256,213,0
414,6900,244,274,208,419,91,6,87,253,24,253,29,115,60,2626,329,140,189,274,211,0
415,6901,244,275,207,426,94,5,88,260,23,260,28,118,60,2682,332,138,194,275,211,0
416,6902,241,273,204,447,100,5,89,275,23,275,27,121,61,2728,330,134,196,273,207,0
417,6903,238,269,200,470,107,5,91,292,23,292,27,125,62,2719,328,129,199,269,205,0
418,6904,240,272,201,480,110,5,90,298,23,298,27,128,63,2784,332,129,203,272,206,0
419,6905,241,272,200,496,115,5,92,310,23,310,27,131,63,2834,333,126,207,272,206,0
420,6906,240,272,200,511,120,5,94,321,22,321,27,135,64,2837,334,124,210,272,206,0
421,6907,239,271,199,534,126,5,94,336,22,336,27,139,64,2882,335,121,214,271,205,0
422,6908,240,272,198,548,130,5,96,346,22,346,27,142,64,2916,338,119,219,272,206,0
423,6909,243,276,201,552,132,5,95,349,22,349,27,146,65,2961,343,120,223,276,209,0
424,6910,245,278,202,565,134,5,94,356,22,356,28,150,66,3010,346,119,227,278,211,0
425,6911,244,277,201,581,139,5,96,368,22,368,28,153,66,3054,346,116,230,277,209,0
426,6912,244,276,200,596,142,5,96,377,22,377,28,156,66,3041,348,115,233,276,210,0
427,6913,242,274,198,613,146,5,96,390,21,390,28,158,67,3022,347,112,235,274,208,0
428,6914,240,273,197,625,147,6,96,397,22,397,29,159,67,3015,346,110,236,273,207,0
429,6915,239,271,196,639,148,6,96,405,22,405,30,160,67,2992,345,108,237,271,205,0
430,6916,238,269,195,647,149,6,97,412,21,412,30,161,67,2999,344,106,238,269,204,0
431,6917,235,267,193,657,151,6,97,419,22,419,31,160,67,2967,341,105,236,267,203,0
432,6918,235,267,192,666,153,6,96,425,22,425,32,160,68,2997,339,104,235,267,202,0
433,6919,235,268,192,671,153,6,97,426,22,426,32,160,67,3024,340,103,237,268,203,0
434,6920,234,265,192,683,156,6,97,433,22,433,32,158,67,2948,337,103,234,265,202,0
435,6921,234,266,193,694,158,6,96,437,22,437,32,156,68,2910,335,106,229,266,203,0
436,6922,234,264,194,707,160,7,95,440,25,440,33,153,68,2795,333,110,223,264,204,0
437,6923,235,265,195,713,161,7,95,441,25,441,33,152,68,2757,333,112,221,265,205,0
438,6924,237,267,197,715,160,7,94,439,25,439,33,153,68,2774,336,113,223,267,207,0
439,6925,237,267,196,724,162,7,93,440,27,440,34,153,67,2828,338,112,226,267,206,0
440,6926,239,272,197,726,161,8,92,434,29,434,37,155,66,2967,343,111,232,272,208,0
441,6927,240,273,198,738,162,9,90,435,32,435,40,155,66,2971,344,111,233,273,209,0
442,6928,238,270,195,752,166,9,91,443,33,443,40,153,65,2974,341,109,232,270,207,0
443,6929,233,265,191,770,171,9,90,453,35,453,40,151,65,2952,336,106,230,265,202,0
444,6930,238,271,195,786,170,11,87,452,39,452,48,151,65,2998,341,110,231,271,206,0
445,6931,232,264,190,796,174,11,88,462,40,462,46,148,65,2926,333,108,225,264,201,0
446,6932,230,263,189,811,177,12,87,469,44,469,49,145,65,2898,330,109,221,263,200,0
447,6933,225,257,184,818,178,12,87,475,45,475,49,141,65,2849,322,107,215,257,195,0
448,6934,221,252,182,831,179,13,86,481,49,481,52,136,65,2763,316,107,209,252,191,0
449,6935,213,243,175,896,188,17,83,509,59,509,62,129,65,2669,303,105,198,243,183,0
450,6936,201,229,165,1025,204,26,77,556,81,556,86,122,66,2504,286,102,184,229,172,0
451,6937,190,217,155,1141,214,31,71,594,103,594,110,115,65,2421,271,96,175,217,162,0
452,6938,193,220,158,1195,223,34,70,614,112,614,120,114,65,2429,274,99,175,220,165,0
453,6939,214,243,178,1300,251,38,71,668,118,668,130,117,63,2570,298,114,184,243,184,0
454,6940,217,246,181,1550,283,46,65,753,158,753,178,113,62,2540,299,119,180,246,187,0
455,6941,221,249,186,1872,317,57,59,868,216,847,249,110,62,2478,301,125,176,247,191,0
456,6942,230,257,195,2414,362,79,49,1029,325,965,395,106,61,2446,308,136,172,256,212,0
457,6943,230,257,196,2672,397,91,45,1094,378,1014,469,102,61,2424,306,139,167,256,213,0
371,6944,244,275,207,426,92,6,86,257,25,257,30,116,61,2665,329,139,190,275,210,0
372,6945,240,271,202,450,99,6,88,274,25,274,30,119,61,2702,327,133,194,271,206,0
373,6946,240,271,202,462,103,6,89,283,24,283,29,123,62,2727,329,131,198,271,206,0
374,6947,241,273,202,473,106,6,90,291,24,291,29,126,62,2806,332,129,203,273,207,0
375,6948,241,272,202,487,111,5,92,302,23,302,28,129,62,2801,333,128,205,272,207,0
376,6949,240,272,200,505,116,5,91,314,23,314,28,133,63,2846,334,125,209,272,206,0
377,6950,240,272,199,523,121,5,93,326,23,326,28,137,64,2896,336,122,214,272,205,0
