,pointid_left,grid_code,POINT_X,POINT_Y,geometry,index_right,pointid_right,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
5167,5168,1,43.9499332444,-21.6245724445,POINT (43.949933244434 -21.624572444451),2116,5195,249,276,212,714,198,1,119,513,6,513,6,134,65,2568,334,128,206,276,212
5168,5169,1,44.0332632444,-21.6245724445,POINT (44.033263244434 -21.624572444451),2117,5196,248,275,211,751,209,1,118,535,6,535,6,136,65,2590,335,126,209,275,211
5169,5170,1,44.1165932444,-21.6245724445,POINT (44.116593244434 -21.624572444451),2118,5197,250,276,211,773,215,1,116,545,7,545,7,138,65,2598,338,126,212,276,211
5170,5171,1,44.1999232444,-21.6245724445,POINT (44.199923244434 -21.624572444451),2119,5198,250,277,211,795,221,2,115,557,9,557,9,140,64,2638,341,125,216,277,211
5171,5172,1,44.2832532444,-21.6245724445,POINT (44.283253244434 -21.624572444451),2120,5199,248,275,210,824,229,2,115,574,9,574,9,141,64,2604,341,122,219,275,210
5172,5173,1,44.3665832444,-21.6245724445,POINT (44.366583244434 -21.624572444451),2121,5200,248,274,210,833,231,2,114,579,9,470,9,143,64,2586,343,122,221,274,210
5173,5174,1,44.4499132444,-21.6245724445,POINT (44.449913244434 -21.624572444451),2122,5201,246,271,207,846,234,2,115,589,9,481,9,144,64,2621,342,118,224,271,207
5174,5175,1,44.5332432444,-21.6245724445,POINT (44.533243244434 -21.624572444451),2123,5202,249,275,210,834,230,2,114,581,9,475,9,145,64,2638,346,121,225,275,210
5175,5176,1,44.6165732444,-21.6245724445,POINT (44.616573244434 -21.624572444451),2124,5203,254,281,215,819,223,2,113,570,10,464,10,146,63,2667,353,124,229,280,215
5176,5177,1,44.6999032444,-21.6245724445,POINT (44.699903244434 -21.624572444451),2125,5204,255,282,214,816,221,2,113,569,10,463,10,147,63,2745,355,123,232,280,214
5177,5178,1,44.7832332444,-21.6245724445,POINT (44.783233244434 -21.624572444451),2126,5205,253,279,212,820,221,2,114,574,10,467,10,147,63,2707,354,122,232,278,212
5178,5179,1,44.8665632444,-21.6245724445,POINT (44.866563244434 -21.624572444451),2127,5206,253,280,211,818,219,2,114,574,10,467,10,147,62,2784,356,121,235,278,211
5179,5180,1,44.9498932444,-21.6245724445,POINT (44.949893244434 -21.624572444451),2128,5207,256,283,215,810,214,2,114,569,10,460,10,148,62,2785,360,124,236,281,215
5180,5181,1,45.0332232444,-21.6245724445,POINT (45.033223244434 -21.624572444451),2129,5208,254,282,212,813,214,2,115,573,10,464,10,147,62,2831,358,122,236,280,212
5181,5182,1,45.1165532444,-21.6245724445,POINT (45.116553244434 -21.624572444451),2130,5209,257,286,214,805,209,2,113,568,10,457,10,147,61,2901,363,123,240,283,214
5182,5183,1,45.1998832444,-21.6245724445,POINT (45.199883244434 -21.624572444451),2131,5210,258,287,215,814,211,3,114,574,11,462,11,147,60,2935,365,124,241,284,215
5183,5184,1,45.2832132444,-21.6245724445,POINT (45.283213244434 -21.624572444451),2132,5211,257,285,214,837,218,3,114,587,12,476,12,146,61,2890,363,124,239,283,214
5184,5185,1,45.3665432444,-21.6245724445,POINT (45.366543244434 -21.624572444451),2133,5212,258,286,216,855,224,3,112,597,13,487,13,145,61,2849,363,126,237,284,216
5185,5186,1,45.4498732444,-21.6245724445,POINT (45.449873244434 -21.624572444451),2134,5213,244,271,205,885,237,3,114,621,11,519,11,143,62,2671,347,119,228,269,205
5186,5187,1,45.5332032444,-21.6245724445,POINT (45.533203244434 -21.624572444451),2135,5214,250,277,210,896,240,3,113,625,13,521,13,143,62,2719,353,124,229,275,210
5187,5188,1,45.6165332444,-21.6245724445,POINT (45.616533244434 -21.624572444451),2136,5215,238,264,199,913,249,3,113,638,12,543,12,139,62,2633,338,117,221,262,199
5188,5189,1,45.6998632444,-21.6245724445,POINT (45.699863244434 -21.624572444451),2137,5216,227,252,189,920,256,3,114,643,11,558,11,137,63,2552,326,109,217,250,189
5189,5190,1,45.7831932444,-21.6245724445,POINT (45.783193244434 -21.624572444451),2138,5217,222,247,184,924,259,2,114,645,10,565,10,134,62,2530,319,106,213,245,184
5190,5191,1,45.8665232444,-21.6245724445,POINT (45.866523244434 -21.624572444451),2139,5218,223,248,185,933,262,3,115,649,12,571,12,134,63,2575,320,108,212,247,185
5191,5192,1,45.9498532444,-21.6245724445,POINT (45.949853244434 -21.624572444451),2140,5219,227,252,189,943,265,3,114,654,14,577,14,133,63,2549,324,113,211,251,189
5192,5193,1,46.0331832444,-21.6245724445,POINT (46.033183244434 -21.624572444451),2141,5220,220,245,182,943,267,3,114,653,14,583,14,130,62,2527,315,108,207,244,182
5193,5194,1,46.1165132444,-21.6245724445,POINT (46.116513244434 -21.624572444451),2142,5221,219,244,181,951,269,3,114,656,15,589,15,129,62,2532,314,108,206,243,181
5194,5195,1,46.1998432444,-21.6245724445,POINT (46.199843244434 -21.624572444451),2143,5222,215,239,177,956,270,3,114,657,15,595,16,127,62,2523,308,106,202,239,185
5195,5196,1,46.2831732444,-21.6245724445,POINT (46.283173244434 -21.624572444451),2144,5223,211,237,173,965,271,4,113,660,17,601,18,125,62,2552,305,104,201,236,181
5196,5197,1,46.3665032444,-21.6245724445,POINT (46.366503244434 -21.624572444451),2145,5224,211,236,173,977,273,4,113,665,17,608,19,124,62,2567,303,104,199,236,180
5197,5198,1,46.4498332444,-21.6245724445,POINT (46.449833244434 -21.624572444451),2146,5225,208,234,170,991,273,5,112,668,20,611,21,122,62,2561,299,104,195,233,178
5198,5199,1,46.5331632444,-21.6245724445,POINT (46.533163244434 -21.624572444451),2147,5226,201,226,163,997,271,6,109,664,23,611,23,119,61,2533,291,99,192,226,163
5199,5200,1,46.6164932444,-21.6245724445,POINT (46.616493244434 -21.624572444451),2148,5227,187,211,150,1020,268,8,107,669,27,616,27,116,62,2472,276,89,187,211,150
5200,5201,1,46.6998232444,-21.6245724445,POINT (46.699823244434 -21.624572444451),2149,5228,192,218,155,1032,272,9,106,672,30,619,30,115,61,2540,281,94,187,217,155
5201,5202,1,46.7831532444,-21.6245724445,POINT (46.783153244434 -21.624572444451),2150,5229,198,224,161,1066,279,10,105,687,34,687,34,114,61,2553,286,100,186,224,161
5202,5203,1,46.8664832444,-21.6245724445,POINT (46.866483244434 -21.624572444451),2151,5230,192,218,154,1085,280,12,103,692,38,692,38,111,60,2557,279,96,183,218,154
5203,5204,1,46.9498132444,-21.6245724445,POINT (46.949813244434 -21.624572444451),2152,5231,182,207,144,1127,282,15,101,707,47,644,47,108,60,2547,268,88,180,207,144
5204,5205,1,47.0331432444,-21.6245724445,POINT (47.033143244434 -21.624572444451),2153,5232,180,205,143,1174,287,18,98,724,58,652,58,106,59,2524,265,88,177,205,143
5205,5206,1,47.1164732444,-21.6245724445,POINT (47.116473244434 -21.624572444451),2154,5233,179,205,142,1230,293,21,94,746,68,662,68,105,60,2561,263,88,175,205,142
5206,5207,1,47.1998032444,-21.6245724445,POINT (47.199803244434 -21.624572444451),2155,5234,187,213,149,1330,310,26,91,791,82,791,84,104,60,2570,269,96,173,213,154
5207,5208,1,47.2831332444,-21.6245724445,POINT (47.283133244434 -21.624572444451),2156,5235,183,209,146,1399,313,29,87,808,97,808,102,103,60,2548,264,94,170,209,150
5208,5209,1,47.3664632444,-21.6245724445,POINT (47.366463244434 -21.624572444451),2157,5236,181,207,144,1477,317,34,82,826,116,826,123,102,61,2542,259,93,166,207,148
5209,5210,1,47.4497932444,-21.6245724445,POINT (47.449793244434 -21.624572444451),2158,5237,183,210,146,1597,329,39,78,862,131,862,149,101,61,2540,260,95,165,210,165
5210,5211,1,47.5331232444,-21.6245724445,POINT (47.533123244434 -21.624572444451),2159,5238,221,249,187,2154,396,58,71,1144,202,1035,254,101,61,2476,296,131,165,247,203
5211,5212,1,47.6164532444,-21.6245724445,POINT (47.616453244434 -21.624572444451),2160,5239,212,240,178,2195,398,58,69,1143,206,1048,268,100,61,2489,287,124,163,239,193
5212,5213,1,47.6997832444,-21.6245724445,POINT (47.699783244434 -21.624572444451),2161,5240,220,247,187,2272,394,64,66,1174,231,1037,298,96,60,2435,293,134,159,247,202
5213,5214,1,47.7831132444,-21.6245724445,POINT (47.783113244434 -21.624572444451),2162,5241,219,246,186,2315,395,66,64,1175,242,1032,319,94,59,2414,291,134,157,245,200
5214,5215,1,47.8664432444,-21.6245724445,POINT (47.866443244434 -21.624572444451),2163,5242,224,251,192,2329,400,71,61,1164,260,998,340,90,58,2383,294,141,153,251,204
5215,5216,1,47.9497732444,-21.6245724445,POINT (47.949773244434 -21.624572444451),2164,5243,229,256,198,2333,400,75,59,1143,275,1143,360,87,58,2343,297,149,148,256,209
5216,5217,1,48.0331032444,-21.6245724445,POINT (48.033103244434 -21.624572444451),2165,5244,229,256,199,2368,399,78,55,1127,288,1127,386,84,57,2335,297,152,145,256,209
5217,5218,1,48.1164332444,-21.6245724445,POINT (48.116433244434 -21.624572444451),2166,5245,230,257,200,2406,397,81,52,1111,300,1111,413,82,57,2324,297,154,143,257,210
5218,5219,1,48.1997632444,-21.6245724445,POINT (48.199763244434 -21.624572444451),2167,5246,229,256,199,2450,394,83,49,1097,310,1097,438,80,57,2302,295,155,140,256,208
5219,5220,1,43.4499532444,-21.7079024445,POINT (43.449953244434 -21.707902444451),2053,5247,246,274,210,496,163,0,130,383,4,355,4,123,63,2545,328,134,194,274,210
5220,5221,1,43.5332832444,-21.7079024445,POINT (43.533283244434 -21.707902444451),2054,5248,247,276,211,528,166,0,126,402,4,373,4,125,63,2583,330,133,197,276,211
5221,5222,1,43.6166132444,-21.7079024445,POINT (43.616613244434 -21.707902444451),2055,5249,247,276,212,570,169,1,124,426,5,396,5,127,63,2552,331,132,199,275,212
5222,5223,1,43.6999432444,-21.7079024445,POINT (43.699943244434 -21.707902444451),2056,5250,249,277,212,602,171,1,122,445,5,415,5,129,64,2595,332,132,200,277,212
5223,5224,1,43.7832732444,-21.7079024445,POINT (43.783273244434 -21.707902444451),2057,5251,250,278,213,636,173,1,119,464,6,432,6,131,64,2572,334,132,202,278,213
5224,5225,1,43.8666032444,-21.7079024445,POINT (43.866603244434 -21.707902444451),2058,5252,251,278,214,668,182,1,119,482,6,482,6,133,65,2574,334,131,203,278,214
5225,5226,1,43.9499332444,-21.7079024445,POINT (43.949933244434 -21.707902444451),2059,5253,251,278,213,705,192,1,118,503,6,503,6,135,64,2601,337,129,208,278,213
5226,5227,1,44.0332632444,-21.7079024445,POINT (44.033263244434 -21.707902444451),2060,5254,246,273,209,766,209,1,116,540,7,540,7,137,65,2544,334,124,210,273,209
5227,5228,1,44.1165932444,-21.7079024445,POINT (44.116593244434 -21.707902444451),2061,5255,252,280,214,756,206,2,113,529,9,529,9,139,64,2638,342,127,215,280,214
5228,5229,1,44.1999232444,-21.7079024445,POINT (44.199923244434 -21.707902444451),2062,5256,246,272,208,812,222,2,114,565,9,565,9,141,64,2560,338,121,217,272,208
5229,5230,1,44.2832532444,-21.7079024445,POINT (44.283253244434 -21.707902444451),2063,5257,242,268,204,837,229,2,114,581,9,581,9,142,64,2568,336,117,219,268,204
5230,5231,1,44.3665832444,-21.7079024445,POINT (44.366583244434 -21.707902444451),2064,5258,248,274,209,819,224,2,113,568,9,568,9,144,64,2644,344,121,223,274,209
5231,5232,1,44.4499132444,-21.7079024445,POINT (44.449913244434 -21.707902444451),2065,5259,252,278,213,810,220,2,113,560,10,458,10,145,64,2606,349,124,225,277,213
5232,5233,1,44.5332432444,-21.7079024445,POINT (44.533243244434 -21.707902444451),2066,5260,253,279,214,807,219,2,112,558,10,457,10,146,64,2637,352,124,228,278,214
5233,5234,1,44.6165732444,-21.7079024445,POINT (44.616573244434 -21.707902444451),2067,5261,257,284,216,795,214,2,112,550,11,449,11,147,63,2721,357,126,231,283,216
5234,5235,1,44.6999032444,-21.7079024445,POINT (44.699903244434 -21.707902444451),2068,5262,256,283,216,796,214,2,113,553,10,452,10,148,63,2706,357,125,232,281,216
5235,5236,1,44.7832332444,-21.7079024445,POINT (44.783233244434 -21.707902444451),2069,5263,258,285,216,790,211,2,113,550,10,448,10,148,62,2763,360,125,235,283,216
5236,5237,1,44.8665632444,-21.7079024445,POINT (44.866563244434 -21.707902444451),2070,5264,257,284,216,792,210,2,112,553,10,450,10,148,62,2777,360,125,235,283,216
5237,5238,1,44.9498932444,-21.7079024445,POINT (44.949893244434 -21.707902444451),2071,5265,260,288,218,784,206,2,112,547,11,442,11,149,62,2836,366,127,239,286,218
5238,5239,1,45.0332232444,-21.7079024445,POINT (45.033223244434 -21.707902444451),2072,5266,260,289,217,783,204,2,113,548,11,442,11,148,61,2912,366,126,240,286,217
5239,5240,1,45.1165532444,-21.7079024445,POINT (45.116553244434 -21.707902444451),2073,5267,260,288,217,784,203,2,113,549,11,444,11,148,61,2919,366,125,241,286,217
5240,5241,1,45.1998832444,-21.7079024445,POINT (45.199883244434 -21.707902444451),2074,5268,259,289,216,795,205,3,112,556,12,450,12,148,61,2949,366,124,242,286,216
5241,5242,1,45.2832132444,-21.7079024445,POINT (45.283213244434 -21.707902444451),2075,5269,257,285,214,815,212,3,113,569,12,465,12,147,61,2910,363,123,240,282,214
5242,5243,1,45.3665432444,-21.7079024445,POINT (45.366543244434 -21.707902444451),2076,5270,255,282,212,833,219,3,112,581,12,479,12,145,61,2844,359,124,235,280,212
5243,5244,1,45.4498732444,-21.7079024445,POINT (45.449873244434 -21.707902444451),2077,5271,254,282,213,851,225,3,113,592,13,491,13,144,62,2795,358,126,232,279,213
5244,5245,1,45.5332032444,-21.7079024445,POINT (45.533203244434 -21.707902444451),2078,5272,218,242,181,893,246,2,114,622,9,542,9,136,64,2445,314,102,212,241,181
5245,5246,1,45.6165332444,-21.7079024445,POINT (45.616533244434 -21.707902444451),2079,5273,228,253,189,885,245,2,115,619,9,537,9,137,63,2580,326,109,217,251,189
5246,5247,1,45.6998632444,-21.7079024445,POINT (45.699863244434 -21.707902444451),2080,5274,234,260,195,892,247,3,113,621,12,539,12,137,62,2615,333,115,218,259,195
5247,5248,1,45.7831932444,-21.7079024445,POINT (45.783193244434 -21.707902444451),2081,5275,227,252,188,898,252,2,114,625,11,550,11,135,63,2587,324,110,214,251,188
5248,5249,1,45.8665232444,-21.7079024445,POINT (45.866523244434 -21.707902444451),2082,5276,223,248,185,900,255,2,114,627,10,557,10,133,63,2541,319,109,210,247,185
5249,5250,1,45.9498532444,-21.7079024445,POINT (45.949853244434 -21.707902444451),2083,5277,229,254,191,912,258,3,113,632,14,562,14,133,63,2570,325,114,211,253,191
5250,5251,1,46.0331832444,-21.7079024445,POINT (46.033183244434 -21.707902444451),2084,5278,224,250,186,916,260,3,114,634,14,570,14,131,63,2569,319,112,207,249,186
5251,5252,1,46.1165132444,-21.7079024445,POINT (46.116513244434 -21.707902444451),2085,5279,223,249,185,923,262,3,115,637,15,576,15,129,62,2554,318,112,206,248,185
5252,5253,1,46.1998432444,-21.7079024445,POINT (46.199843244434 -21.707902444451),2086,5280,220,245,182,932,264,3,114,641,16,583,16,127,62,2581,314,110,204,245,182
5253,5254,1,46.2831732444,-21.7079024445,POINT (46.283173244434 -21.707902444451),2087,5281,217,242,178,940,265,3,113,645,16,590,17,126,62,2552,310,109,201,241,187
5254,5255,1,46.3665032444,-21.7079024445,POINT (46.366503244434 -21.707902444451),2088,5282,215,241,176,954,267,4,113,651,17,598,19,124,62,2602,307,108,199,240,184
5255,5256,1,46.4498332444,-21.7079024445,POINT (46.449833244434 -21.707902444451),2089,5283,213,238,174,968,268,5,112,654,20,601,22,122,62,2558,303,107,196,238,182
5256,5257,1,46.5331632444,-21.7079024445,POINT (46.533163244434 -21.707902444451),2090,5284,197,222,159,973,263,6,109,648,23,599,23,118,61,2515,287,96,191,221,159
5257,5258,1,46.6164932444,-21.7079024445,POINT (46.616493244434 -21.707902444451),2091,5285,198,224,160,989,265,7,109,653,26,604,26,117,61,2563,287,98,189,224,160
5258,5259,1,46.6998232444,-21.7079024445,POINT (46.699823244434 -21.707902444451),2092,5286,197,223,160,1010,267,8,107,659,29,608,29,115,61,2544,285,99,186,223,160
5259,5260,1,46.7831532444,-21.7079024445,POINT (46.783153244434 -21.707902444451),2093,5287,192,217,154,1034,267,10,104,666,34,614,34,112,60,2528,279,95,184,217,154
5260,5261,1,46.8664832444,-21.7079024445,POINT (46.866483244434 -21.707902444451),2094,5288,189,215,151,1067,271,12,103,679,39,679,39,111,61,2544,275,94,181,215,151
5261,5262,1,46.9498132444,-21.7079024445,POINT (46.949813244434 -21.707902444451),2095,5289,177,202,139,1137,275,16,99,707,51,707,52,108,60,2540,262,84,178,202,147
5262,5263,1,47.0331432444,-21.7079024445,POINT (47.033143244434 -21.707902444451),2096,5290,167,193,130,1211,277,20,94,734,66,734,67,106,60,2530,251,77,174,193,139
5263,5264,1,47.1164732444,-21.7079024445,POINT (47.116473244434 -21.707902444451),2097,5291,180,205,142,1233,289,22,94,744,71,744,71,105,60,2544,263,89,174,205,142
5264,5265,1,47.1998032444,-21.7079024445,POINT (47.199803244434 -21.707902444451),2098,5292,177,203,140,1301,294,27,89,766,86,766,86,103,60,2544,259,88,171,203,140
5265,5266,1,47.2831332444,-21.7079024445,POINT (47.283133244434 -21.707902444451),2099,5293,185,212,148,1412,311,31,86,808,102,808,107,102,60,2548,264,96,168,212,153
5266,5267,1,47.3664632444,-21.7079024445,POINT (47.366463244434 -21.707902444451),2100,5294,173,199,136,1444,303,34,82,805,117,805,122,101,60,2517,252,85,167,199,140
5267,5268,1,47.4497932444,-21.7079024445,POINT (47.449793244434 -21.707902444451),2101,5295,198,226,163,1799,357,48,76,953,152,934,183,101,61,2517,275,110,165,224,181
5268,5269,1,47.5331232444,-21.7079024445,POINT (47.533123244434 -21.707902444451),2102,5296,222,250,188,2145,387,60,70,1131,205,1017,258,99,60,2446,296,133,163,249,204
5269,5270,1,47.6164532444,-21.7079024445,POINT (47.616453244434 -21.707902444451),2103,5297,222,249,189,2217,388,63,68,1153,221,1022,283,97,61,2434,294,135,159,249,204
5270,5271,1,47.6997832444,-21.7079024445,POINT (47.699783244434 -21.707902444451),2104,5298,225,252,191,2274,396,67,65,1163,239,1163,309,94,60,2433,296,140,156,252,205
5271,5272,1,47.7831132444,-21.7079024445,POINT (47.783113244434 -21.707902444451),2105,5299,222,249,189,2321,399,69,62,1166,250,1166,330,91,59,2433,292,139,153,249,203
5272,5273,1,47.8664432444,-21.7079024445,POINT (47.866443244434 -21.707902444451),2106,5300,226,252,195,2354,404,73,60,1160,267,1160,355,88,59,2322,294,146,148,252,207
5273,5274,1,47.9497732444,-21.7079024445,POINT (47.949773244434 -21.707902444451),2107,5301,228,255,197,2385,405,76,57,1148,280,1148,379,85,58,2352,295,149,146,255,208
5274,5275,1,48.0331032444,-21.7079024445,POINT (48.033103244434 -21.707902444451),2108,5302,231,258,201,2413,404,79,54,1131,293,1131,404,82,57,2299,297,155,142,258,211
5275,5276,1,48.1164332444,-21.7079024445,POINT (48.116433244434 -21.707902444451),2109,5303,229,256,199,2458,402,82,51,1120,305,1120,429,80,57,2296,295,155,140,256,209
5276,5277,1,48.1997632444,-21.7079024445,POINT (48.199763244434 -21.707902444451),2110,5304,230,257,200,2495,399,84,48,1105,315,1105,452,78,56,2309,294,156,138,257,209
5277,5278,1,43.3666232444,-21.7912324445,POINT (43.366623244434 -21.791232444451),1995,5305,245,275,209,461,158,0,132,359,4,331,4,121,62,2614,328,133,195,274,209
5278,5279,1,43.4499532444,-21.7912324445,POINT (43.449953244434 -21.791232444451),1996,5306,245,274,209,499,162,0,128,381,4,352,4,123,62,2574,328,132,196,273,209
5279,5280,1,43.5332832444,-21.7912324445,POINT (43.533283244434 -21.791232444451),1997,5307,246,275,211,529,165,0,125,400,4,370,4,126,63,2582,330,132,198,275,211
5280,5281,1,43.6166132444,-21.7912324445,POINT (43.616613244434 -21.791232444451),1998,5308,247,275,210,573,168,1,123,425,5,393,5,128,64,2585,331,131,200,275,210
5281,5282,1,43.6999432444,-21.7912324445,POINT (43.699943244434 -21.791232444451),1999,5309,248,276,211,608,171,1,121,446,6,413,6,130,64,2586,332,130,202,276,211
5282,5283,1,43.7832732444,-21.7912324445,POINT (43.783273244434 -21.791232444451),2000,5310,249,276,212,649,173,1,117,468,6,468,6,132,64,2578,333,129,204,276,212
5283,5284,1,43.8666032444,-21.7912324445,POINT (43.866603244434 -21.791232444451),2001,5311,251,279,213,671,179,1,118,481,6,481,6,134,65,2622,335,130,205,279,213
